transaction_id,merchant,memo,category_true,category_pred_baseline,category_pred_logreg,category_pred_lgbm,best_ml_pred,top1_prob,top2_prob,confidence_margin,is_unseen_merchant,sub_type,is_ml_misclassified,error_attribution
b02474c3-c9f5-4502-a7b6-1ca958d690c8,GrabFood - Bonchon Chicken,ยำมาม่าหมูยอไข่แดงเค็มรอบดึก,food,food,food,food,food,0.6266,0.1063,0.5202,True,impulse_delivery,False,both_correct
0955dc58-3e05-4840-a142-90c656d303b7,Glow Nightclub Thonglor,จ่ายผ่านแอป,entertainment,other,food,food,food,0.3069,0.2358,0.0711,True,wants,True,shared_error_both_wrong
a2297507-2190-4eae-9cd3-d4a1667bcaa8,Nok Air Ticket,โอน,transport,other,other,food,other,0.3008,0.2019,0.0989,True,wants,True,shared_error_both_wrong
9be76028-108c-4074-8fa9-f81422733dbb,MRT Bangkok พระราม 9,เติมน้ำมัน Gasohol 95,transport,transport,transport,transport,transport,0.5544,0.1759,0.3784,True,routine,False,both_correct
abb04ca4-60db-4949-a384-6876297e5888,Drive Car Rental Thailand,เช่ารถขับเที่ยวกับเพื่อน,transport,other,transport,transport,transport,0.4547,0.1811,0.2736,True,wants,False,ml_wins_baseline_wrong
51f7decb-e56b-41db-80be-df38e370b47b,Eveandboy Mega Bangna,เสื้อเบลเซอร์ทำงานคอลใหม่,shopping,shopping,shopping,shopping,shopping,0.6698,0.1083,0.5616,True,wants,False,both_correct
f90cbcaa-3059-412c-9e6a-77a07b8e3892,After You Dessert Cafe,Shibuya Honey Toast และชาร้อน,food,food,food,food,food,0.5592,0.1278,0.4315,True,wants,False,both_correct
6b6758db-f074-4937-92b0-249b38c16042,Shopee Flash Sale Mall,กล่องสุ่มคอลเลกชันใหม่ล่าสุด,shopping,shopping,shopping,shopping,shopping,0.4781,0.1884,0.2897,True,impulse_online,False,both_correct
611a8210-d7bc-4ffc-83ca-78fb4c8cec0a,Greyhound Cafe,โอนเงิน,food,food,other,entertainment,other,0.6153,0.1103,0.505,True,wants,True,baseline_wins_ml_wrong
fced2e17-b0b8-45b0-8d78-2cc35ab01ff0,Sushi Masa Thonglor,เบอร์เกอร์เนื้อทรัฟเฟิล,food,other,food,food,food,0.6384,0.1075,0.5309,True,wants,False,ml_wins_baseline_wrong
843bd078-4dfa-4fa6-8f1e-9dfe1f426ad4,การไฟฟ้านครหลวง MEA,เบี้ยประกันชีวิตและอุบัติเหตุ,bills,bills,bills,bills,bills,0.6524,0.091,0.5614,True,routine,False,both_correct
abaf6d2f-a255-4418-bd17-85375329bb17,การไฟฟ้านครหลวง MEA,ชำระค่าไฟฟ้าประจำเดือน MEA,bills,bills,bills,bills,bills,0.5988,0.0959,0.5029,True,routine,False,both_correct
2b9d258f-6de7-40ab-973e-e66b6c7d5028,ทำบุญช่วยเหลือผู้ประสบภัย,ร่วมบุญสร้างโรงพยาบาลสงฆ์,other,other,other,food,other,0.5322,0.144,0.3882,True,wants,False,both_correct
fb081845-190f-44a0-8441-c29b806b86d7,ร้านข้าวแกงป้าพร,ข้าวกล่องเซเว่นพร้อมน้ำดื่ม,food,food,food,food,food,0.6358,0.1119,0.5239,True,routine,False,both_correct
5b77425f-43c2-4c3e-82c8-f56adb021c40,Drive Car Rental Thailand,เช่ารถขับเที่ยวกับเพื่อน,transport,other,transport,transport,transport,0.4547,0.1811,0.2736,True,wants,False,ml_wins_baseline_wrong
21b95abd-3df3-4abc-b346-aa734e9ed4ab,Lineman - ส้มตำแซ่บพรีเมียม,จ่ายเงิน,food,food,food,food,food,0.4468,0.1514,0.2954,True,impulse_delivery,False,both_correct
e39485ca-3eec-4541-87d3-80301b59abc7,Sushi Masa Thonglor,Shibuya Honey Toast และชาร้อน,food,other,food,food,food,0.52,0.1467,0.3733,True,wants,False,ml_wins_baseline_wrong
7bb8521e-3705-4cb0-a40a-0bc535b78093,Shopee Flash Sale Mall,Flash Sale 00:00 หูฟังบลูทูธ,shopping,shopping,shopping,shopping,shopping,0.4597,0.1722,0.2875,True,impulse_online,False,both_correct
261461c6-9fad-4f14-8343-e5b6534c5e3f,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,ข้าวมันไก่เนื้อน่องไม่หนัง,food,food,food,food,food,0.6599,0.109,0.551,True,routine,False,both_correct
01c8d7b1-257b-483f-80be-4e494673b83d,Sushi Masa Thonglor,ชาบูหม้อไฟหมาล่าพรีเมียม,food,food,food,food,food,0.6977,0.0804,0.6172,True,wants,False,both_correct
9f572df1-5de8-47d8-9ab8-53afa96fea63,Eveandboy Mega Bangna,ซื้อเสื้อกล้ามและกางเกงสแล็ค,shopping,shopping,shopping,shopping,shopping,0.6795,0.0865,0.593,True,wants,False,both_correct
49a9f4ff-640e-4f0c-9cf6-5ff148a734f6,Daiso Japan 60 บาท,น้ำยาซักผ้าและปรับผ้านุ่ม,shopping,bills,shopping,shopping,shopping,0.6931,0.0784,0.6146,True,routine,False,ml_wins_baseline_wrong
410bab68-2f6c-4a01-accb-be06f29e02fe,วินมอเตอร์ไซค์ หน้า MRT,เติมน้ำมัน Gasohol 95,transport,transport,transport,transport,transport,0.6871,0.0761,0.611,True,routine,False,both_correct
ba524e2c-48d9-4a21-9539-99ef0390090c,Ticketmelon Concerts,ตั๋วชมภาพยนตร์รอบค่ำ,entertainment,other,entertainment,entertainment,entertainment,0.63,0.1087,0.5213,True,wants,False,ml_wins_baseline_wrong
1c0a758c-0e78-4149-b7f6-b78f7eb228e4,CJ Express ซอย 5,ข้าวกล่องเซเว่นพร้อมน้ำดื่ม,food,food,food,food,food,0.4706,0.1571,0.3135,True,routine,False,both_correct
36d05c28-1835-457f-8c87-f4fe38f11f6e,ไปรษณีย์ไทย Kerry Express,โอนเงินคืนค่าแท็กซี่หารกัน,other,transport,other,transport,other,0.5778,0.1218,0.456,True,routine,False,ml_wins_baseline_wrong
e2242e12-f01e-41c3-bc0e-e4a00ed14e10,Lineman - ส้มตำแซ่บพรีเมียม,xxx,food,food,food,food,food,0.6179,0.0915,0.5263,True,impulse_delivery,False,both_correct
ed74a243-ceb3-4761-a347-c6b6c60e9afc,ร้านข้าวแกงป้าพร,เกาเหลาเลือดหมูข้าวเปล่า,food,food,food,food,food,0.662,0.0908,0.5712,True,routine,False,both_correct
f7cb12ab-6fb2-4eff-af43-7c863c89c412,Drive Car Rental Thailand,นั่ง Taxi Express ช่วงฝนตก,transport,transport,transport,transport,transport,0.5522,0.1434,0.4088,True,wants,False,both_correct
1be7557b-5e42-4e23-b0cf-59657610f041,MRT Bangkok พระราม 9,เติมน้ำมัน E20 รถยนต์ส่วนตัว,transport,transport,transport,transport,transport,0.5608,0.1346,0.4263,True,routine,False,both_correct
7dce14ff-a09d-4e33-a5d6-0d1b61c714d1,Greyhound Cafe,สุกี้ชุดครอบครัวพร้อมเป็ดย่าง,food,food,food,food,food,0.737,0.0728,0.6642,True,wants,False,both_correct
6a311422-f78f-48d3-a1d2-88387a7b4129,Disney+ Hotstar TH,ตั๋วคอนเสิร์ตอินดี้มิวสิก,entertainment,entertainment,entertainment,entertainment,entertainment,0.7245,0.0781,0.6465,True,wants,False,both_correct
2d9d0cef-74cb-4886-852b-05d2fffbe297,Greyhound Cafe,ดินเนอร์ร้านอาหารอิตาเลียน,food,food,food,food,food,0.6621,0.0947,0.5674,True,wants,False,both_correct
f5df6466-0302-424c-85ca-d2af5ecb3389,การไฟฟ้านครหลวง MEA,ค่าเน็ตบ้านรายเดือน 3BB,bills,bills,bills,bills,bills,0.8435,0.043,0.8005,True,routine,False,both_correct
9eee5f45-7753-4041-99fd-115fb98255fa,Watsons สาขา เซ็นทรัล,ของสดวัตถุดิบทำกับข้าว,shopping,food,shopping,food,shopping,0.5276,0.1703,0.3573,True,routine,False,ml_wins_baseline_wrong
67645286-c63d-4ddb-9efe-d05b21b82b96,MRT Bangkok พระราม 9,เติมน้ำมันมอเตอร์ไซค์เต็มถัง,transport,transport,transport,transport,transport,0.7723,0.0765,0.6959,True,routine,False,both_correct
6bb54eaa-5032-4a72-9a1c-b13895e32625,Lineman - ส้มตำแซ่บพรีเมียม,ไก่ทอดบอนชอนชุดปาร์ตี้ สั่งดึก,food,food,food,food,food,0.7033,0.0732,0.6301,True,impulse_delivery,False,both_correct
226c3227-c7b1-46a6-a911-52c00bd0d4f5,CJ Express ซอย 5,xxx,food,other,transport,entertainment,transport,0.3234,0.2281,0.0953,True,routine,True,shared_error_both_wrong
eb4458c5-1b3a-4bdf-94fa-43c8f6fbdf7b,ร้านข้าวแกงป้าพร,อาหารตามสั่งจานด่วน,food,food,food,food,food,0.7118,0.0708,0.6409,True,routine,False,both_correct
401f123c-b710-4501-8d7e-c39574cd8c39,FWD Insurance Thailand,ชำระค่าไฟฟ้าประจำเดือน MEA,bills,bills,bills,bills,bills,0.6359,0.0957,0.5402,True,routine,False,both_correct
9a9ba7e6-73b2-41b0-965c-db10dd542dfa,Watsons สาขา เซ็นทรัล,พร้อมเพย์,shopping,shopping,food,food,food,0.3778,0.1773,0.2005,True,routine,True,baseline_wins_ml_wrong
e1e1aa07-79f4-4b55-9e9b-cab5a0809bc6,Sushi Masa Thonglor,Iced Caramel Macchiato Venti,food,other,food,food,food,0.6152,0.1051,0.5101,True,wants,False,ml_wins_baseline_wrong
6f1c88e7-aed7-42a4-85ef-99e01fe435f5,Lineman - ส้มตำแซ่บพรีเมียม,เบอร์เกอร์ชุดใหญ่เฟรนช์ฟรายส์ดึก,food,food,food,food,food,0.7409,0.0691,0.6718,True,impulse_delivery,False,both_correct
67721ca4-271d-48e0-a79f-7afa5a9197ef,Nok Air Ticket,ตั๋วบินเชียงใหม่สุดสัปดาห์,transport,other,transport,entertainment,transport,0.5097,0.1234,0.3863,True,wants,False,ml_wins_baseline_wrong
c55aea44-0d93-437e-84fa-da64014e43e8,M-Flow ทล.9 กรมทางหลวง,เติมน้ำมันดีเซลเต็มถัง,transport,transport,transport,transport,transport,0.5667,0.1413,0.4255,True,routine,False,both_correct
e17bd4e6-f42b-4a54-ad92-06bd935a4491,Eveandboy Mega Bangna,เสื้อผ้าแฟชั่นเกาหลีแมตช์ชุด,shopping,shopping,shopping,shopping,shopping,0.6777,0.1049,0.5728,True,wants,False,both_correct
39fd37d4-4940-4c28-93be-0c4169d89058,AIA Life Insurance Post,โอนค่าเช่าคอนโดประจำเดือน,bills,other,bills,bills,bills,0.7612,0.0524,0.7088,True,routine,False,ml_wins_baseline_wrong
0a125063-381f-437b-8ae1-063bba5bcf92,After You Dessert Cafe,ดินเนอร์ร้านอาหารอิตาเลียน,food,food,food,food,food,0.6621,0.0947,0.5674,True,wants,False,both_correct
d6382ea5-3ec0-46da-a394-cc817dc6c914,Glow Nightclub Thonglor,ร้องคาราโอเกะปาร์ตี้วันหยุด,entertainment,entertainment,entertainment,entertainment,entertainment,0.6917,0.0888,0.6029,True,wants,False,both_correct
1542c0cb-6d9a-4aff-9ad4-c9506c57d106,ร้านข้าวแกงป้าพร,ข้าวกล่องเซเว่นพร้อมน้ำดื่ม,food,food,food,food,food,0.6358,0.1119,0.5239,True,routine,False,both_correct
60d93428-75a5-466b-a4d6-873938da021e,Watsons สาขา เซ็นทรัล,ซื้อยาแก้แพ้และวิตามินซีรวม,shopping,shopping,shopping,shopping,shopping,0.5896,0.153,0.4365,True,routine,False,both_correct
53b17d57-fc3a-4f29-ad3c-dc12fc0e679c,Daiso Japan 60 บาท,ของสดวัตถุดิบทำกับข้าว,shopping,food,shopping,transport,shopping,0.558,0.1283,0.4297,True,routine,False,ml_wins_baseline_wrong
dfc5bbad-4cb2-4828-93de-e191e8a0972b,Ticketmelon Concerts,Spotify Individual Subscription,entertainment,entertainment,entertainment,entertainment,entertainment,0.4753,0.148,0.3273,True,wants,False,both_correct
eff749b5-b0fe-4d35-823d-e818ed13df78,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,ข้าวราดแกง 2 อย่างไข่ต้ม,food,food,food,food,food,0.6608,0.0911,0.5696,True,routine,False,both_correct
5a8c3ebf-6a95-4885-9857-a31d722605e1,Nok Air Ticket,Grab VIP เดินทางไปสนามบิน,transport,transport,transport,entertainment,transport,0.6939,0.0832,0.6107,True,wants,False,both_correct
df6a65c9-83e4-4a56-b09f-856cd766989e,Drive Car Rental Thailand,Grab VIP เดินทางไปสนามบิน,transport,transport,transport,entertainment,transport,0.6173,0.1108,0.5065,True,wants,False,both_correct
32a01b8f-00f8-4a92-a55e-7eb3d67bb505,วินมอเตอร์ไซค์ หน้า MRT,เติมน้ำมันมอเตอร์ไซค์เต็มถัง,transport,transport,transport,transport,transport,0.7799,0.0568,0.7232,True,routine,False,both_correct
c8856fca-74f3-487d-adb6-47476b4668fd,Daiso Japan 60 บาท,ซื้อยาสีฟัน แชมพู และสบู่เหลว,shopping,bills,shopping,food,shopping,0.6597,0.1002,0.5595,True,routine,False,ml_wins_baseline_wrong
74326d46-1b2d-43e2-9cb6-8e4b08449525,Watsons สาขา เซ็นทรัล,โอน,shopping,shopping,food,food,food,0.3621,0.2013,0.1607,True,routine,True,baseline_wins_ml_wrong
2bc9cbb4-3602-4a09-8b21-803cc5b3d6bf,ร้านข้าวแกงป้าพร,ข้าวต้มปลาอินทรีย์รอบค่ำ,food,food,food,food,food,0.6455,0.0866,0.5589,True,routine,False,both_correct
e5997976-4e50-4bf1-b90e-6381c0d96f49,Shopee Flash Sale Mall,ช้อปปิ้งออนไลน์ช่วงลดราคาเที่ยงคืน,shopping,shopping,shopping,shopping,shopping,0.5175,0.1599,0.3576,True,impulse_online,False,both_correct
4e4f88f4-7517-4a26-8afa-cf7c28d821db,Shopee Flash Sale Mall,ช้อปปิ้งออนไลน์ช่วงลดราคาเที่ยงคืน,shopping,shopping,shopping,shopping,shopping,0.5175,0.1599,0.3576,True,impulse_online,False,both_correct
71493d75-52e9-41d3-9bc5-e1de859821c3,CJ Express ซอย 5,ข้าวต้มปลาอินทรีย์รอบค่ำ,food,food,food,food,food,0.4687,0.1523,0.3164,True,routine,False,both_correct
1ba32002-16f0-4aad-8710-ad95e7a4fd88,วินมอเตอร์ไซค์ หน้า MRT,ค่าวินมอไซค์ไปต่อรถไฟฟ้า,transport,transport,transport,transport,transport,0.6584,0.0801,0.5783,True,routine,False,both_correct
ffa8eaa0-527c-4034-8c1e-ea03d6299278,AIA Life Insurance Post,ยอดตัดบัญชี,bills,other,shopping,food,shopping,0.2426,0.2105,0.032,True,routine,True,shared_error_both_wrong
3324ddad-b6a7-4fe2-a9b5-8a71d25527fa,ร้านข้าวแกงป้าพร,เกาเหลาเลือดหมูข้าวเปล่า,food,food,food,food,food,0.662,0.0908,0.5712,True,routine,False,both_correct
a245236e-dcf2-4d9f-84ac-bced36e0c806,CJ Express ซอย 5,เส้นเล็กน้ำตกหมูพิเศษ,food,other,food,food,food,0.5823,0.1198,0.4625,True,routine,False,ml_wins_baseline_wrong
a8a2d269-97fc-4bb2-b7cd-c3907806c3f5,Disney+ Hotstar TH,YouTube Premium Family,entertainment,entertainment,entertainment,entertainment,entertainment,0.7656,0.0606,0.705,True,wants,False,both_correct
003cb030-dab0-4dd4-b8cb-957ab05ed85e,Ticketmelon Concerts,YouTube Premium Family,entertainment,entertainment,entertainment,entertainment,entertainment,0.5022,0.1469,0.3553,True,wants,False,both_correct
c9e976af-81cb-4382-847e-886d5f0f72c1,Glow Nightclub Thonglor,ร้องคาราโอเกะปาร์ตี้วันหยุด,entertainment,entertainment,entertainment,entertainment,entertainment,0.6917,0.0888,0.6029,True,wants,False,both_correct
285dd2be-819d-4542-ab5d-bef8565ccab4,Glow Nightclub Thonglor,ตั๋วหนัง IMAX 3D พร้อมป๊อปคอร์น,entertainment,other,entertainment,entertainment,entertainment,0.5089,0.1539,0.355,True,wants,False,ml_wins_baseline_wrong
2a294cba-9295-41b8-9a3c-f89860abc2dc,MRT Bangkok พระราม 9,Easy Pass เติมเงินทางด่วน,transport,transport,transport,transport,transport,0.7287,0.084,0.6447,True,routine,False,both_correct
d2828178-7d63-4878-828c-f9bc6bf8ef37,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,เส้นเล็กน้ำตกหมูพิเศษ,food,food,food,food,food,0.6707,0.1083,0.5624,True,routine,False,both_correct
15ef1e50-b864-478d-ba86-6e3ba151d6d6,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,พร้อมเพย์,food,food,food,food,food,0.4359,0.1798,0.2561,True,routine,False,both_correct
5fd89b2c-9ec9-4e9d-97ae-6046a7d7a9e4,Lineman - ส้มตำแซ่บพรีเมียม,,food,food,food,food,food,0.6319,0.0892,0.5427,True,impulse_delivery,False,both_correct
0c97b028-110d-4529-a78d-0ef324b5b90d,ธนาคารไทยพาณิชย์ SCB Easy,โอนเงินคืนค่าแท็กซี่หารกัน,other,transport,other,other,other,0.6589,0.0862,0.5727,True,routine,False,ml_wins_baseline_wrong
7e4a4f80-baf7-4d2a-b762-a8d8d5a8cc52,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,ข้าวมันไก่เนื้อน่องไม่หนัง,food,food,food,food,food,0.6599,0.109,0.551,True,routine,False,both_correct
aa43fc4e-e5bd-4d52-a997-ee1308ed3399,Ticketmelon Concerts,ชำระเงิน,entertainment,other,shopping,food,shopping,0.2776,0.2612,0.0164,True,wants,True,shared_error_both_wrong
02e60af5-4fa1-44a4-9bc8-272010e66583,Nok Air Ticket,Grab VIP เดินทางไปสนามบิน,transport,transport,transport,entertainment,transport,0.6939,0.0832,0.6107,True,wants,False,both_correct
b50b8db6-e683-4e35-8a83-f7f211600aa2,Daiso Japan 60 บาท,ผลไม้นำเข้าและนมจืด,shopping,bills,shopping,shopping,shopping,0.6009,0.1216,0.4793,True,routine,False,ml_wins_baseline_wrong
c981a0ef-cf53-43db-8413-95d27926555e,Drive Car Rental Thailand,เรียกรถ GrabCar ไปปาร์ตี้,transport,transport,transport,transport,transport,0.6202,0.1013,0.5188,True,wants,False,both_correct
381edde1-7ce5-40cd-a1a8-f9eb4235c9a9,Daiso Japan 60 บาท,โอนเงิน,shopping,bills,other,entertainment,other,0.7458,0.0624,0.6834,True,routine,True,shared_error_both_wrong
59c8b105-6184-4cba-a53f-8fba97d477d7,Disney+ Hotstar TH,ดื่มคราฟต์เบียร์สังสรรค์คืนวันศุกร์,entertainment,entertainment,entertainment,entertainment,entertainment,0.6976,0.0666,0.6309,True,wants,False,both_correct
905980ee-2d16-4402-b00b-4a3b6b72b464,Nok Air Ticket,จองตั๋วเครื่องบินไปเที่ยวภูเก็ต,transport,other,transport,food,transport,0.6289,0.1116,0.5173,True,wants,False,ml_wins_baseline_wrong
1d811043-5df4-4ca7-95a4-5746562d1f2d,M-Flow ทล.9 กรมทางหลวง,เติมเงินบัตร BTS รายเดือน,transport,transport,transport,transport,transport,0.5895,0.1086,0.4809,True,routine,False,both_correct
93937f1c-c83a-4177-8f5b-c1a45f3c6092,CJ Express ซอย 5,ชำระเงิน,food,other,transport,food,transport,0.3336,0.2315,0.1021,True,routine,True,shared_error_both_wrong
d08605fc-a40d-4a82-ae90-761752430954,GrabFood - Bonchon Chicken,ชานมไข่มุก golden bubble x2,food,food,food,food,food,0.6367,0.1103,0.5264,True,impulse_delivery,False,both_correct
9041c0c1-61d4-454b-8480-418f39578460,FWD Insurance Thailand,โอนค่าเช่าคอนโดประจำเดือน,bills,other,bills,bills,bills,0.7626,0.0563,0.7063,True,routine,False,ml_wins_baseline_wrong
9b8d3f34-fc56-4ce9-8a30-926c6b3b8d15,Watsons สาขา เซ็นทรัล,ของสดวัตถุดิบทำกับข้าว,shopping,food,shopping,food,shopping,0.5276,0.1703,0.3573,True,routine,False,ml_wins_baseline_wrong
478860fb-cba2-42b3-bd1d-37cc33671b8f,Watsons สาขา เซ็นทรัล,ซื้อยาแก้แพ้และวิตามินซีรวม,shopping,shopping,shopping,shopping,shopping,0.5896,0.153,0.4365,True,routine,False,both_correct
138c5d66-bc8f-4d5b-bbab-d4d976b49d41,GrabFood - Bonchon Chicken,เบอร์เกอร์ชุดใหญ่เฟรนช์ฟรายส์ดึก,food,food,food,food,food,0.5945,0.1268,0.4677,True,impulse_delivery,False,both_correct
699ad343-625d-49f6-b6cd-fbe0cbb1f7f5,Disney+ Hotstar TH,Netflix Premium รายเดือน 4K,entertainment,entertainment,entertainment,entertainment,entertainment,0.7426,0.062,0.6806,True,wants,False,both_correct
c54cd01c-390a-4d46-a341-1b7451e0f450,Watsons สาขา เซ็นทรัล,จ่ายผ่านแอป,shopping,shopping,food,food,food,0.3751,0.1919,0.1833,True,routine,True,baseline_wins_ml_wrong
f6f3b884-d22b-4652-8916-baa4f251d42b,การไฟฟ้านครหลวง MEA,เบี้ยประกันชีวิตและอุบัติเหตุ,bills,bills,bills,bills,bills,0.6524,0.091,0.5614,True,routine,False,both_correct
add70850-fc9a-4bf0-922c-0d5da7563524,Disney+ Hotstar TH,ตั๋วหนัง IMAX 3D พร้อมป๊อปคอร์น,entertainment,entertainment,entertainment,entertainment,entertainment,0.6896,0.0925,0.5971,True,wants,False,both_correct
9211ef69-a627-47ad-b978-1e29fa84c60b,Disney+ Hotstar TH,YouTube Premium Family,entertainment,entertainment,entertainment,entertainment,entertainment,0.7656,0.0606,0.705,True,wants,False,both_correct
114220b1-740f-4a76-a667-3b4fd23263c8,Daiso Japan 60 บาท,ซื้อของใช้จำเป็นในห้องน้ำ,shopping,bills,shopping,shopping,shopping,0.6788,0.0981,0.5808,True,routine,False,ml_wins_baseline_wrong
5a699e67-b01a-42d8-8fb4-e88c8a2f6d73,ZARA Siam Paragon,,shopping,shopping,shopping,entertainment,shopping,0.5259,0.1592,0.3667,True,wants,False,both_correct
7fccbbf3-ae81-454f-81b6-cf54e6276aa0,Sushi Masa Thonglor,ชาบูหม้อไฟหมาล่าพรีเมียม,food,food,food,food,food,0.6977,0.0804,0.6172,True,wants,False,both_correct
be9dfa94-7214-44f6-a99a-dd75337fb43f,ไปรษณีย์ไทย Kerry Express,จ่ายเงิน,other,other,entertainment,entertainment,entertainment,0.2291,0.2185,0.0105,True,routine,True,baseline_wins_ml_wrong
58661be5-f352-4e2d-8f6e-f0a63710e039,ZARA Siam Paragon,xxx,shopping,shopping,shopping,entertainment,shopping,0.5348,0.1447,0.39,True,wants,False,both_correct
c508bf96-f82c-4873-ab3b-6afdeede243c,After You Dessert Cafe,โอน,food,food,food,food,food,0.3507,0.1693,0.1814,True,wants,False,both_correct
105a07f5-9c3f-412f-9d11-4a888a2baaf8,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,มื้อเที่ยงกับทีม,food,food,food,food,food,0.4914,0.1417,0.3497,True,routine,False,both_correct
949ae341-8a47-4508-9f09-87a54e1a41a0,Lineman - ส้มตำแซ่บพรีเมียม,ไก่ทอดบอนชอนชุดปาร์ตี้ สั่งดึก,food,food,food,food,food,0.7033,0.0732,0.6301,True,impulse_delivery,False,both_correct
a82fe7bd-1024-4f25-a361-44c29c08c635,ไปรษณีย์ไทย Kerry Express,ยอดตัดบัญชี,other,other,transport,food,transport,0.256,0.1875,0.0685,True,routine,True,baseline_wins_ml_wrong
448b78b6-43ab-43bc-a775-5194e7f25060,CJ Express ซอย 5,เกาเหลาเลือดหมูข้าวเปล่า,food,food,food,food,food,0.4649,0.1706,0.2943,True,routine,False,both_correct
bc9bffe8-6dbc-4345-8d55-503139af8433,M-Flow ทล.9 กรมทางหลวง,เติมน้ำมันดีเซลเต็มถัง,transport,transport,transport,transport,transport,0.5667,0.1413,0.4255,True,routine,False,both_correct
80d2bc08-153b-43b3-a636-146cd98dee6e,วินมอเตอร์ไซค์ หน้า MRT,M-Flow ชำระค่าผ่านทางด่วน,transport,transport,transport,transport,transport,0.724,0.0728,0.6513,True,routine,False,both_correct
77deae3c-50fc-4d01-ae45-bb0f67b1e185,Glow Nightclub Thonglor,ตั๋วชมภาพยนตร์รอบค่ำ,entertainment,other,entertainment,entertainment,entertainment,0.63,0.1087,0.5213,True,wants,False,ml_wins_baseline_wrong
e12c312a-b84e-40f8-bd3a-4768e3737050,After You Dessert Cafe,บุฟเฟต์ปิ้งย่างเกาหลีชุดใหญ่,food,food,food,food,food,0.6952,0.0859,0.6092,True,wants,False,both_correct
b794b0b9-c821-4c93-a8dd-923f3b6b52e0,ก๋วยเตี๋ยวเรืออยุธยา รสเด็ด,เส้นเล็กน้ำตกหมูพิเศษ,food,food,food,food,food,0.6707,0.1083,0.5624,True,routine,False,both_correct
eb42ea18-0dd2-4e7b-b1e7-b7f9ff1d8336,Nok Air Ticket,เรียกรถ GrabCar ไปปาร์ตี้,transport,transport,transport,transport,transport,0.6989,0.0826,0.6163,True,wants,False,both_correct
3d4540d1-33ef-4eee-abe0-b6ad3bf4a050,CJ Express ซอย 5,เคลียร์ยอด,food,other,transport,entertainment,transport,0.3098,0.1821,0.1276,True,routine,True,shared_error_both_wrong
3622f3e5-74e7-4167-9761-86447c216a95,Daiso Japan 60 บาท,ผลไม้นำเข้าและนมจืด,shopping,bills,shopping,shopping,shopping,0.6009,0.1216,0.4793,True,routine,False,ml_wins_baseline_wrong
3ce50d77-51ea-436c-8f7f-3ca9ec67db7d,ร้านข้าวแกงป้าพร,Iced Black Coffee หวานน้อย,food,food,food,food,food,0.6434,0.0941,0.5494,True,routine,False,both_correct
f5a56d35-2e21-44ed-bb8d-156b5a59eecb,Greyhound Cafe,โอนเงิน,food,food,other,entertainment,other,0.6153,0.1103,0.505,True,wants,True,baseline_wins_ml_wrong
543afa55-9840-42ea-aff8-e2c513d87b60,M-Flow ทล.9 กรมทางหลวง,เติมน้ำมันมอเตอร์ไซค์เต็มถัง,transport,transport,transport,transport,transport,0.7526,0.0767,0.6759,True,routine,False,both_correct
249b9909-0c5e-4bd2-90cb-9fe2b1a55425,ทำบุญช่วยเหลือผู้ประสบภัย,โอนเงินซื้อของขวัญวันเกิดเพื่อน,other,other,other,other,other,0.6267,0.1115,0.5152,True,wants,False,both_correct
0d8fdd81-9bb6-4293-aecf-3dd4c96fbe5e,ร้านข้าวแกงป้าพร,ข้าวราดแกง 2 อย่างไข่ต้ม,food,food,food,food,food,0.7395,0.0624,0.6771,True,routine,False,both_correct
beae028f-e7b0-4093-8c33-d4511a092e9e,Watsons สาขา เซ็นทรัล,ผลไม้นำเข้าและนมจืด,shopping,shopping,shopping,shopping,shopping,0.5596,0.1677,0.3919,True,routine,False,both_correct
f3c139e4-e974-4399-bd24-06df6b63710d,Greyhound Cafe,ปิ้งย่างบาร์บีคิวฉลองปิดโปรเจกต์,food,food,food,food,food,0.739,0.0618,0.6772,True,wants,False,both_correct
fb12715e-8eb8-4222-ad8a-f0eb2525d31c,ร้านข้าวแกงป้าพร,กะเพราหมูกรอบไข่ดาวไม่สุก,food,food,food,food,food,0.7211,0.0781,0.643,True,routine,False,both_correct
57c28667-db44-4759-af88-93dee3c4c243,CJ Express ซอย 5,แซนด์วิชทูน่ามื้อเช้า,food,other,food,food,food,0.459,0.2108,0.2482,True,routine,False,ml_wins_baseline_wrong
6283e398-741c-47f3-8042-788a44e2a169,AIA Life Insurance Post,ชำระยอดบัตรเครดิตยอดเต็ม,bills,bills,bills,bills,bills,0.6833,0.1001,0.5832,True,routine,False,both_correct
c4aca66a-7a18-42c2-99ee-8d296ff6323d,วินมอเตอร์ไซค์ หน้า MRT,คืนเพื่อน,transport,transport,transport,transport,transport,0.4893,0.119,0.3704,True,routine,False,both_correct
f770f96a-7782-41a1-8b17-f935f6cd9058,Greyhound Cafe,Shibuya Honey Toast และชาร้อน,food,food,food,food,food,0.5592,0.1278,0.4315,True,wants,False,both_correct
